release_date,state,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,location,season
2017-10-24,tn,201740,201410,187,150,9148,50,,,,,,,1.6397,1.6397,47,2013/2014
2017-10-24,tx,201740,201410,187,1555,41078,114,,,,,,,3.78548,3.78548,48,2013/2014
2017-10-24,ut,201740,201410,187,339,13298,32,,,,,,,2.54926,2.54926,49,2013/2014
2017-10-24,va,201740,201410,187,1638,72269,112,,,,,,,2.26653,2.26653,51,2013/2014
2017-10-24,vt,201740,201410,187,66,2371,9,,,,,,,2.78364,2.78364,50,2013/2014
2017-10-24,wa,201740,201410,187,35,4830,14,,,,,,,0.724638,0.724638,53,2013/2014
2017-10-24,wi,201740,201410,187,145,6680,31,,,,,,,2.17066,2.17066,55,2013/2014
2017-10-24,wv,201740,201410,187,163,13123,41,,,,,,,1.24209,1.24209,54,2013/2014
2017-10-24,wy,201740,201410,187,51,5210,22,,,,,,,0.978887,0.978887,56,2013/2014
2017-10-24,ak,201740,201411,186,6,1327,6,,,,,,,0.452148,0.452148,02,2013/2014
2017-10-24,al,201740,201411,186,163,9271,23,,,,,,,1.75817,1.75817,01,2013/2014
2017-10-24,ar,201740,201411,186,56,3306,10,,,,,,,1.69389,1.69389,05,2013/2014
2017-10-24,az,201740,201411,186,352,23458,53,,,,,,,1.50055,1.50055,04,2013/2014
2017-10-24,ca,201740,201411,186,882,38120,119,,,,,,,2.31375,2.31375,06,2013/2014
2017-10-24,co,201740,201411,186,215,23285,11,,,,,,,0.923341,0.923341,08,2013/2014
2017-10-24,ct,201740,201411,186,28,1554,15,,,,,,,1.8018,1.8018,09,2013/2014
2017-10-24,dc,201740,201411,186,92,1126,2,,,,,,,8.17052,8.17052,11,2013/2014
2017-10-24,de,201740,201411,186,30,2542,11,,,,,,,1.18017,1.18017,10,2013/2014
2017-10-24,ga,201740,201411,186,160,25413,36,,,,,,,0.629599,0.629599,13,2013/2014
2017-10-24,hi,201740,201411,186,74,1600,15,,,,,,,4.625,4.625,15,2013/2014
2017-10-24,ia,201740,201411,186,80,32079,19,,,,,,,0.249384,0.249384,19,2013/2014
2017-10-24,id,201740,201411,186,25,3056,10,,,,,,,0.818063,0.818063,16,2013/2014
2017-10-24,il,201740,201411,186,1101,55518,104,,,,,,,1.98314,1.98314,17,2013/2014
2017-10-24,in,201740,201411,186,95,7125,37,,,,,,,1.33333,1.33333,18,2013/2014
2017-10-24,ks,201740,201411,186,127,6810,28,,,,,,,1.8649,1.8649,20,2013/2014
2017-10-24,ky,201740,201411,186,37,20973,16,,,,,,,0.176417,0.176417,21,2013/2014
2017-10-24,ma,201740,201411,186,349,27326,52,,,,,,,1.27717,1.27717,25,2013/2014
2017-10-24,md,201740,201411,186,108,12576,25,,,,,,,0.858779,0.858779,24,2013/2014
2017-10-24,me,201740,201411,186,58,4760,32,,,,,,,1.21849,1.21849,23,2013/2014
2017-10-24,mi,201740,201411,186,319,15218,49,,,,,,,2.0962,2.0962,26,2013/2014
2017-10-24,mn,201740,201411,186,90,4766,17,,,,,,,1.88838,1.88838,27,2013/2014
2017-10-24,mo,201740,201411,186,117,6541,20,,,,,,,1.78872,1.78872,29,2013/2014
2017-10-24,ms,201740,201411,186,284,12994,39,,,,,,,2.18562,2.18562,28,2013/2014
2017-10-24,mt,201740,201411,186,0,2931,9,,,,,,,0.0,0.0,30,2013/2014
2017-10-24,nat,201740,201411,186,14024,794024,1904,3616,5022,,3210,1360,816,1.82441,1.76619,US,2013/2014
2017-10-24,nc,201740,201411,186,145,12573,48,,,,,,,1.15326,1.15326,37,2013/2014
2017-10-24,nd,201740,201411,186,16,2245,11,,,,,,,0.712695,0.712695,38,2013/2014
2017-10-24,ne,201740,201411,186,29,2651,15,,,,,,,1.09393,1.09393,31,2013/2014
2017-10-24,nh,201740,201411,186,16,3246,25,,,,,,,0.492914,0.492914,33,2013/2014
2017-10-24,nj,201740,201411,186,290,10860,25,,,,,,,2.67035,2.67035,34,2013/2014
2017-10-24,nm,201740,201411,186,233,11123,26,,,,,,,2.09476,2.09476,35,2013/2014
2017-10-24,nv,201740,201411,186,184,17896,39,,,,,,,1.02816,1.02816,32,2013/2014
2017-10-24,oh,201740,201411,186,121,15196,50,,,,,,,0.796262,0.796262,39,2013/2014
2017-10-24,ok,201740,201411,186,142,4733,21,,,,,,,3.00021,3.00021,40,2013/2014
2017-10-24,or,201740,201411,186,15,3363,15,,,,,,,0.44603,0.44603,41,2013/2014
2017-10-24,pa,201740,201411,186,192,12055,44,,,,,,,1.5927,1.5927,42,2013/2014
2017-10-24,pr,201740,201411,186,27,767,1,,,,,,,3.52021,3.52021,72,2013/2014
2017-10-24,ri,201740,201411,186,32,4977,20,,,,,,,0.642958,0.642958,44,2013/2014
2017-10-24,sc,201740,201411,186,23,5157,14,,,,,,,0.445996,0.445996,45,2013/2014
2017-10-24,sd,201740,201411,186,60,5575,24,,,,,,,1.07623,1.07623,46,2013/2014
2017-10-24,tn,201740,201411,186,94,9046,50,,,,,,,1.03913,1.03913,47,2013/2014
2017-10-24,tx,201740,201411,186,1323,36118,112,,,,,,,3.66299,3.66299,48,2013/2014
2017-10-24,ut,201740,201411,186,388,18409,43,,,,,,,2.10766,2.10766,49,2013/2014
2017-10-24,va,201740,201411,186,1412,74513,109,,,,,,,1.89497,1.89497,51,2013/2014
2017-10-24,vt,201740,201411,186,62,2076,9,,,,,,,2.98651,2.98651,50,2013/2014
2017-10-24,wa,201740,201411,186,29,4421,14,,,,,,,0.65596,0.65596,53,2013/2014
2017-10-24,wi,201740,201411,186,128,6562,30,,,,,,,1.95062,1.95062,55,2013/2014
2017-10-24,wv,201740,201411,186,122,14556,38,,,,,,,0.838142,0.838142,54,2013/2014
2017-10-24,wy,201740,201411,186,31,5155,21,,,,,,,0.601358,0.601358,56,2013/2014
2017-10-24,ak,201740,201412,185,17,2297,9,,,,,,,0.740096,0.740096,02,2013/2014
2017-10-24,al,201740,201412,185,131,9076,24,,,,,,,1.44337,1.44337,01,2013/2014
2017-10-24,ar,201740,201412,185,42,3614,11,,,,,,,1.16215,1.16215,05,2013/2014
2017-10-24,az,201740,201412,185,356,23960,53,,,,,,,1.48581,1.48581,04,2013/2014
2017-10-24,ca,201740,201412,185,892,37215,121,,,,,,,2.39688,2.39688,06,2013/2014
2017-10-24,co,201740,201412,185,163,24335,11,,,,,,,0.669817,0.669817,08,2013/2014
2017-10-24,ct,201740,201412,185,74,2601,15,,,,,,,2.84506,2.84506,09,2013/2014
2017-10-24,dc,201740,201412,185,91,1007,2,,,,,,,9.03674,9.03674,11,2013/2014
2017-10-24,de,201740,201412,185,31,2403,11,,,,,,,1.29005,1.29005,10,2013/2014
2017-10-24,ga,201740,201412,185,153,22929,34,,,,,,,0.667277,0.667277,13,2013/2014
2017-10-24,hi,201740,201412,185,40,1526,15,,,,,,,2.62123,2.62123,15,2013/2014
2017-10-24,ia,201740,201412,185,76,28316,20,,,,,,,0.268399,0.268399,19,2013/2014
2017-10-24,id,201740,201412,185,29,3214,10,,,,,,,0.902302,0.902302,16,2013/2014
2017-10-24,il,201740,201412,185,975,55648,104,,,,,,,1.75208,1.75208,17,2013/2014
2017-10-24,in,201740,201412,185,117,8608,37,,,,,,,1.3592,1.3592,18,2013/2014
2017-10-24,ks,201740,201412,185,66,5435,30,,,,,,,1.21435,1.21435,20,2013/2014
2017-10-24,ky,201740,201412,185,31,21939,15,,,,,,,0.141301,0.141301,21,2013/2014
2017-10-24,ma,201740,201412,185,412,27309,47,,,,,,,1.50866,1.50866,25,2013/2014
2017-10-24,md,201740,201412,185,114,10556,26,,,,,,,1.07995,1.07995,24,2013/2014
2017-10-24,me,201740,201412,185,55,5385,32,,,,,,,1.02136,1.02136,23,2013/2014
2017-10-24,mi,201740,201412,185,312,15395,50,,,,,,,2.02663,2.02663,26,2013/2014
2017-10-24,mn,201740,201412,185,94,4549,16,,,,,,,2.06639,2.06639,27,2013/2014
2017-10-24,mo,201740,201412,185,93,7027,21,,,,,,,1.32347,1.32347,29,2013/2014
2017-10-24,ms,201740,201412,185,392,17150,43,,,,,,,2.28571,2.28571,28,2013/2014
2017-10-24,mt,201740,201412,185,3,2894,9,,,,,,,0.103663,0.103663,30,2013/2014
2017-10-24,nat,201740,201412,185,14926,803374,1922,3798,5611,,3285,1422,810,1.82036,1.85791,US,2013/2014
2017-10-24,nc,201740,201412,185,164,15291,49,,,,,,,1.07253,1.07253,37,2013/2014
2017-10-24,nd,201740,201412,185,7,1396,10,,,,,,,0.501433,0.501433,38,2013/2014
2017-10-24,ne,201740,201412,185,20,2675,15,,,,,,,0.747664,0.747664,31,2013/2014
2017-10-24,nh,201740,201412,185,11,4316,25,,,,,,,0.254866,0.254866,33,2013/2014
2017-10-24,nj,201740,201412,185,295,10635,25,,,,,,,2.77386,2.77386,34,2013/2014
2017-10-24,nm,201740,201412,185,222,10776,27,,,,,,,2.06013,2.06013,35,2013/2014
2017-10-24,nv,201740,201412,185,164,17308,40,,,,,,,0.947539,0.947539,32,2013/2014
2017-10-24,oh,201740,201412,185,109,15224,49,,,,,,,0.715975,0.715975,39,2013/2014
2017-10-24,ok,201740,201412,185,109,3674,19,,,,,,,2.96679,2.96679,40,2013/2014
2017-10-24,or,201740,201412,185,19,2638,11,,,,,,,0.720243,0.720243,41,2013/2014
2017-10-24,pa,201740,201412,185,195,12603,47,,,,,,,1.54725,1.54725,42,2013/2014
2017-10-24,pr,201740,201412,185,28,742,1,,,,,,,3.77358,3.77358,72,2013/2014
2017-10-24,ri,201740,201412,185,51,6108,20,,,,,,,0.834971,0.834971,44,2013/2014
2017-10-24,sc,201740,201412,185,17,5845,14,,,,,,,0.290847,0.290847,45,2013/2014
2017-10-24,sd,201740,201412,185,48,5335,24,,,,,,,0.899719,0.899719,46,2013/2014
2017-10-24,tn,201740,201412,185,109,9512,50,,,,,,,1.14592,1.14592,47,2013/2014
2017-10-24,tx,201740,201412,185,1386,40800,112,,,,,,,3.39706,3.39706,48,2013/2014
2017-10-24,ut,201740,201412,185,409,18711,44,,,,,,,2.18588,2.18588,49,2013/2014
2017-10-24,va,201740,201412,185,1424,74003,110,,,,,,,1.92425,1.92425,51,2013/2014
2017-10-24,vt,201740,201412,185,62,2144,9,,,,,,,2.89179,2.89179,50,2013/2014
2017-10-24,wa,201740,201412,185,28,3271,12,,,,,,,0.856007,0.856007,53,2013/2014
2017-10-24,wi,201740,201412,185,124,5408,31,,,,,,,2.2929,2.2929,55,2013/2014
2017-10-24,wv,201740,201412,185,115,14379,38,,,,,,,0.799777,0.799777,54,2013/2014
2017-10-24,wy,201740,201412,185,15,4692,19,,,,,,,0.319693,0.319693,56,2013/2014
2017-10-24,ak,201740,201413,184,19,2060,8,,,,,,,0.92233,0.92233,02,2013/2014
2017-10-24,al,201740,201413,184,105,7499,24,,,,,,,1.40019,1.40019,01,2013/2014
2017-10-24,ar,201740,201413,184,20,2446,10,,,,,,,0.817661,0.817661,05,2013/2014
2017-10-24,az,201740,201413,184,317,25647,55,,,,,,,1.23601,1.23601,04,2013/2014
2017-10-24,ca,201740,201413,184,685,34377,118,,,,,,,1.99261,1.99261,06,2013/2014
2017-10-24,co,201740,201413,184,140,22013,11,,,,,,,0.635988,0.635988,08,2013/2014
2017-10-24,ct,201740,201413,184,80,2886,14,,,,,,,2.772,2.772,09,2013/2014
2017-10-24,dc,201740,201413,184,132,1161,2,,,,,,,11.3695,11.3695,11,2013/2014
2017-10-24,de,201740,201413,184,39,2581,11,,,,,,,1.51104,1.51104,10,2013/2014
2017-10-24,ga,201740,201413,184,182,28540,36,,,,,,,0.637701,0.637701,13,2013/2014
2017-10-24,hi,201740,201413,184,40,1317,15,,,,,,,3.03721,3.03721,15,2013/2014
2017-10-24,ia,201740,201413,184,57,32950,20,,,,,,,0.172989,0.172989,19,2013/2014
2017-10-24,id,201740,201413,184,10,2217,9,,,,,,,0.45106,0.45106,16,2013/2014
2017-10-24,il,201740,201413,184,1126,55297,103,,,,,,,2.03628,2.03628,17,2013/2014
2017-10-24,in,201740,201413,184,77,8377,37,,,,,,,0.919183,0.919183,18,2013/2014
2017-10-24,ks,201740,201413,184,46,6997,30,,,,,,,0.657425,0.657425,20,2013/2014
2017-10-24,ky,201740,201413,184,43,22815,15,,,,,,,0.188472,0.188472,21,2013/2014
2017-10-24,ma,201740,201413,184,399,28923,48,,,,,,,1.37952,1.37952,25,2013/2014
2017-10-24,md,201740,201413,184,107,10535,23,,,,,,,1.01566,1.01566,24,2013/2014
2017-10-24,me,201740,201413,184,61,5292,31,,,,,,,1.15268,1.15268,23,2013/2014
2017-10-24,mi,201740,201413,184,266,15505,49,,,,,,,1.71558,1.71558,26,2013/2014
2017-10-24,mn,201740,201413,184,90,5024,17,,,,,,,1.7914,1.7914,27,2013/2014
2017-10-24,mo,201740,201413,184,81,5879,21,,,,,,,1.37779,1.37779,29,2013/2014
2017-10-24,ms,201740,201413,184,356,16908,42,,,,,,,2.10551,2.10551,28,2013/2014
2017-10-24,mt,201740,201413,184,1,2879,9,,,,,,,0.0347343,0.0347343,30,2013/2014
2017-10-24,nat,201740,201413,184,14661,805133,1887,3523,5812,,3256,1298,772,1.75391,1.82094,US,2013/2014
2017-10-24,nc,201740,201413,184,142,15754,47,,,,,,,0.901358,0.901358,37,2013/2014
2017-10-24,nd,201740,201413,184,14,2146,10,,,,,,,0.652377,0.652377,38,2013/2014
2017-10-24,ne,201740,201413,184,12,2701,15,,,,,,,0.44428,0.44428,31,2013/2014
2017-10-24,nh,201740,201413,184,5,4008,21,,,,,,,0.12475,0.12475,33,2013/2014
2017-10-24,nj,201740,201413,184,340,10381,25,,,,,,,3.27521,3.27521,34,2013/2014
2017-10-24,nm,201740,201413,184,224,10831,25,,,,,,,2.06814,2.06814,35,2013/2014
2017-10-24,nv,201740,201413,184,151,17662,39,,,,,,,0.854943,0.854943,32,2013/2014
2017-10-24,oh,201740,201413,184,111,15447,50,,,,,,,0.718586,0.718586,39,2013/2014
2017-10-24,ok,201740,201413,184,102,4523,22,,,,,,,2.25514,2.25514,40,2013/2014
2017-10-24,or,201740,201413,184,14,2354,15,,,,,,,0.594732,0.594732,41,2013/2014
2017-10-24,pa,201740,201413,184,192,10944,42,,,,,,,1.75439,1.75439,42,2013/2014
2017-10-24,pr,201740,201413,184,34,725,1,,,,,,,4.68966,4.68966,72,2013/2014
2017-10-24,ri,201740,201413,184,43,6123,20,,,,,,,0.70227,0.70227,44,2013/2014
2017-10-24,sc,201740,201413,184,20,6134,14,,,,,,,0.326052,0.326052,45,2013/2014
2017-10-24,sd,201740,201413,184,58,5857,24,,,,,,,0.990268,0.990268,46,2013/2014
2017-10-24,tn,201740,201413,184,119,9746,51,,,,,,,1.22101,1.22101,47,2013/2014
2017-10-24,tx,201740,201413,184,1338,39954,111,,,,,,,3.34885,3.34885,48,2013/2014
2017-10-24,ut,201740,201413,184,349,18485,43,,,,,,,1.88802,1.88802,49,2013/2014
2017-10-24,va,201740,201413,184,1324,67670,106,,,,,,,1.95655,1.95655,51,2013/2014
2017-10-24,vt,201740,201413,184,62,2302,9,,,,,,,2.69331,2.69331,50,2013/2014
2017-10-24,wa,201740,201413,184,28,3808,11,,,,,,,0.735294,0.735294,53,2013/2014
2017-10-24,wi,201740,201413,184,119,6237,28,,,,,,,1.90797,1.90797,55,2013/2014
2017-10-24,wv,201740,201413,184,71,13388,34,,,,,,,0.530326,0.530326,54,2013/2014
2017-10-24,wy,201740,201413,184,9,4772,19,,,,,,,0.1886,0.1886,56,2013/2014
2017-10-24,ak,201740,201414,183,19,2188,9,,,,,,,0.868373,0.868373,02,2013/2014
2017-10-24,al,201740,201414,183,81,8235,21,,,,,,,0.983607,0.983607,01,2013/2014
2017-10-24,ar,201740,201414,183,25,3180,10,,,,,,,0.786164,0.786164,05,2013/2014
2017-10-24,az,201740,201414,183,259,19718,53,,,,,,,1.31352,1.31352,04,2013/2014
2017-10-24,ca,201740,201414,183,672,33370,116,,,,,,,2.01378,2.01378,06,2013/2014
2017-10-24,co,201740,201414,183,144,22356,11,,,,,,,0.644122,0.644122,08,2013/2014
2017-10-24,ct,201740,201414,183,86,3114,15,,,,,,,2.76172,2.76172,09,2013/2014
2017-10-24,dc,201740,201414,183,106,1089,2,,,,,,,9.7337,9.7337,11,2013/2014
2017-10-24,de,201740,201414,183,43,2492,11,,,,,,,1.72552,1.72552,10,2013/2014
2017-10-24,ga,201740,201414,183,167,28636,35,,,,,,,0.583182,0.583182,13,2013/2014
2017-10-24,hi,201740,201414,183,37,1221,14,,,,,,,3.0303,3.0303,15,2013/2014
2017-10-24,ia,201740,201414,183,54,30787,15,,,,,,,0.175399,0.175399,19,2013/2014
2017-10-24,id,201740,201414,183,44,2480,8,,,,,,,1.77419,1.77419,16,2013/2014
2017-10-24,il,201740,201414,183,1158,58978,107,,,,,,,1.96344,1.96344,17,2013/2014
2017-10-24,in,201740,201414,183,78,8794,36,,,,,,,0.886968,0.886968,18,2013/2014
2017-10-24,ks,201740,201414,183,56,6490,29,,,,,,,0.862866,0.862866,20,2013/2014
2017-10-24,ky,201740,201414,183,44,17880,16,,,,,,,0.246085,0.246085,21,2013/2014
2017-10-24,ma,201740,201414,183,493,29276,50,,,,,,,1.68397,1.68397,25,2013/2014
2017-10-24,md,201740,201414,183,133,9209,17,,,,,,,1.44424,1.44424,24,2013/2014
2017-10-24,me,201740,201414,183,67,5432,32,,,,,,,1.23343,1.23343,23,2013/2014
2017-10-24,mi,201740,201414,183,246,14825,48,,,,,,,1.65936,1.65936,26,2013/2014
2017-10-24,mn,201740,201414,183,95,4488,16,,,,,,,2.11676,2.11676,27,2013/2014
2017-10-24,mo,201740,201414,183,103,6572,20,,,,,,,1.56726,1.56726,29,2013/2014
2017-10-24,ms,201740,201414,183,393,16842,43,,,,,,,2.33345,2.33345,28,2013/2014
2017-10-24,mt,201740,201414,183,6,2068,9,,,,,,,0.290135,0.290135,30,2013/2014
2017-10-24,nat,201740,201414,183,14637,797863,1866,3582,5659,,3153,1436,807,1.74542,1.83453,US,2013/2014
2017-10-24,nc,201740,201414,183,133,15200,49,,,,,,,0.875,0.875,37,2013/2014
2017-10-24,nd,201740,201414,183,6,1462,9,,,,,,,0.410397,0.410397,38,2013/2014
2017-10-24,ne,201740,201414,183,17,2604,15,,,,,,,0.652842,0.652842,31,2013/2014
2017-10-24,nh,201740,201414,183,13,4419,25,,,,,,,0.294184,0.294184,33,2013/2014
2017-10-24,nj,201740,201414,183,319,10991,25,,,,,,,2.90237,2.90237,34,2013/2014
2017-10-24,nm,201740,201414,183,208,10897,27,,,,,,,1.90878,1.90878,35,2013/2014
2017-10-24,nv,201740,201414,183,126,17080,39,,,,,,,0.737705,0.737705,32,2013/2014
2017-10-24,oh,201740,201414,183,107,14921,48,,,,,,,0.71711,0.71711,39,2013/2014
2017-10-24,ok,201740,201414,183,92,3955,20,,,,,,,2.32617,2.32617,40,2013/2014
2017-10-24,or,201740,201414,183,15,3013,13,,,,,,,0.497843,0.497843,41,2013/2014
2017-10-24,pa,201740,201414,183,254,13306,41,,,,,,,1.90891,1.90891,42,2013/2014
2017-10-24,pr,201740,201414,183,27,660,1,,,,,,,4.09091,4.09091,72,2013/2014
2017-10-24,ri,201740,201414,183,80,6702,20,,,,,,,1.19367,1.19367,44,2013/2014
2017-10-24,sc,201740,201414,183,19,6190,14,,,,,,,0.306947,0.306947,45,2013/2014
2017-10-24,sd,201740,201414,183,45,5321,23,,,,,,,0.845706,0.845706,46,2013/2014
2017-10-24,tn,201740,201414,183,40,9845,53,,,,,,,0.406298,0.406298,47,2013/2014
2017-10-24,tx,201740,201414,183,1277,39697,108,,,,,,,3.21687,3.21687,48,2013/2014
2017-10-24,ut,201740,201414,183,366,18238,45,,,,,,,2.0068,2.0068,49,2013/2014
2017-10-24,va,201740,201414,183,1342,70956,107,,,,,,,1.89131,1.89131,51,2013/2014
2017-10-24,vt,201740,201414,183,86,2464,9,,,,,,,3.49026,3.49026,50,2013/2014
2017-10-24,wa,201740,201414,183,27,4163,11,,,,,,,0.648571,0.648571,53,2013/2014
2017-10-24,wi,201740,201414,183,97,6462,26,,,,,,,1.50108,1.50108,55,2013/2014
2017-10-24,wv,201740,201414,183,87,13056,37,,,,,,,0.66636,0.66636,54,2013/2014
2017-10-24,wy,201740,201414,183,8,4175,17,,,,,,,0.191617,0.191617,56,2013/2014
2017-10-24,ak,201740,201415,182,13,1981,8,,,,,,,0.656234,0.656234,02,2013/2014
2017-10-24,al,201740,201415,182,85,8556,22,,,,,,,0.993455,0.993455,01,2013/2014
2017-10-24,ar,201740,201415,182,24,2538,9,,,,,,,0.945626,0.945626,05,2013/2014
2017-10-24,az,201740,201415,182,293,20044,52,,,,,,,1.46178,1.46178,04,2013/2014
2017-10-24,ca,201740,201415,182,655,35475,112,,,,,,,1.84637,1.84637,06,2013/2014
2017-10-24,co,201740,201415,182,160,23945,11,,,,,,,0.668198,0.668198,08,2013/2014
2017-10-24,ct,201740,201415,182,158,5696,27,,,,,,,2.77388,2.77388,09,2013/2014
2017-10-24,dc,201740,201415,182,69,904,2,,,,,,,7.63274,7.63274,11,2013/2014
2017-10-24,de,201740,201415,182,36,2429,11,,,,,,,1.48209,1.48209,10,2013/2014
2017-10-24,ga,201740,201415,182,99,27660,32,,,,,,,0.357918,0.357918,13,2013/2014
2017-10-24,hi,201740,201415,182,35,1622,14,,,,,,,2.15783,2.15783,15,2013/2014
2017-10-24,ia,201740,201415,182,70,31097,16,,,,,,,0.225102,0.225102,19,2013/2014
2017-10-24,id,201740,201415,182,37,2839,9,,,,,,,1.30328,1.30328,16,2013/2014
2017-10-24,il,201740,201415,182,1181,60506,104,,,,,,,1.95187,1.95187,17,2013/2014
2017-10-24,in,201740,201415,182,49,8631,36,,,,,,,0.567721,0.567721,18,2013/2014
2017-10-24,ks,201740,201415,182,38,6821,28,,,,,,,0.557103,0.557103,20,2013/2014
2017-10-24,ky,201740,201415,182,29,20575,16,,,,,,,0.140948,0.140948,21,2013/2014
2017-10-24,ma,201740,201415,182,547,28846,46,,,,,,,1.89628,1.89628,25,2013/2014
2017-10-24,md,201740,201415,182,139,10526,19,,,,,,,1.32054,1.32054,24,2013/2014
2017-10-24,me,201740,201415,182,67,5440,31,,,,,,,1.23162,1.23162,23,2013/2014
2017-10-24,mi,201740,201415,182,187,13462,43,,,,,,,1.3891,1.3891,26,2013/2014
2017-10-24,mn,201740,201415,182,62,4644,15,,,,,,,1.33506,1.33506,27,2013/2014
2017-10-24,mo,201740,201415,182,62,6867,20,,,,,,,0.902869,0.902869,29,2013/2014
2017-10-24,ms,201740,201415,182,343,16519,43,,,,,,,2.0764,2.0764,28,2013/2014
2017-10-24,mt,201740,201415,182,1,2968,9,,,,,,,0.0336927,0.0336927,30,2013/2014
2017-10-24,nat,201740,201415,182,14206,809707,1845,3574,5587,,2943,1316,786,1.67236,1.75446,US,2013/2014
2017-10-24,nc,201740,201415,182,143,15025,47,,,,,,,0.951747,0.951747,37,2013/2014
2017-10-24,nd,201740,201415,182,6,1087,6,,,,,,,0.551978,0.551978,38,2013/2014
2017-10-24,ne,201740,201415,182,18,2651,15,,,,,,,0.678989,0.678989,31,2013/2014
2017-10-24,nh,201740,201415,182,17,4085,24,,,,,,,0.416157,0.416157,33,2013/2014
2017-10-24,nj,201740,201415,182,288,8601,24,,,,,,,3.34845,3.34845,34,2013/2014
2017-10-24,nm,201740,201415,182,227,10753,27,,,,,,,2.11104,2.11104,35,2013/2014
2017-10-24,nv,201740,201415,182,142,17364,38,,,,,,,0.817784,0.817784,32,2013/2014
2017-10-24,oh,201740,201415,182,119,15863,51,,,,,,,0.750173,0.750173,39,2013/2014
2017-10-24,ok,201740,201415,182,102,4433,22,,,,,,,2.30092,2.30092,40,2013/2014
2017-10-24,or,201740,201415,182,17,3376,14,,,,,,,0.503555,0.503555,41,2013/2014
2017-10-24,pa,201740,201415,182,216,14109,41,,,,,,,1.53094,1.53094,42,2013/2014
2017-10-24,pr,201740,201415,182,22,637,1,,,,,,,3.45369,3.45369,72,2013/2014
2017-10-24,ri,201740,201415,182,110,6551,20,,,,,,,1.67913,1.67913,44,2013/2014
2017-10-24,sc,201740,201415,182,20,6024,14,,,,,,,0.332005,0.332005,45,2013/2014
2017-10-24,sd,201740,201415,182,49,5295,23,,,,,,,0.925401,0.925401,46,2013/2014
2017-10-24,tn,201740,201415,182,43,10442,50,,,,,,,0.411799,0.411799,47,2013/2014
2017-10-24,tx,201740,201415,182,1343,39980,106,,,,,,,3.35918,3.35918,48,2013/2014
2017-10-24,ut,201740,201415,182,323,17293,42,,,,,,,1.86781,1.86781,49,2013/2014
2017-10-24,va,201740,201415,182,1331,71063,105,,,,,,,1.87299,1.87299,51,2013/2014
2017-10-24,vt,201740,201415,182,77,2359,9,,,,,,,3.26409,3.26409,50,2013/2014
2017-10-24,wa,201740,201415,182,22,4008,11,,,,,,,0.548902,0.548902,53,2013/2014
2017-10-24,wi,201740,201415,182,133,6850,28,,,,,,,1.94161,1.94161,55,2013/2014
2017-10-24,wv,201740,201415,182,89,13094,36,,,,,,,0.679701,0.679701,54,2013/2014
2017-10-24,wy,201740,201415,182,6,3840,17,,,,,,,0.15625,0.15625,56,2013/2014
2017-10-24,ak,201740,201416,181,18,2122,8,,,,,,,0.848256,0.848256,02,2013/2014
2017-10-24,al,201740,201416,181,115,8420,22,,,,,,,1.3658,1.3658,01,2013/2014
2017-10-24,ar,201740,201416,181,17,2529,8,,,,,,,0.672202,0.672202,05,2013/2014
2017-10-24,az,201740,201416,181,325,20567,52,,,,,,,1.5802,1.5802,04,2013/2014
2017-10-24,ca,201740,201416,181,611,32623,106,,,,,,,1.87291,1.87291,06,2013/2014
2017-10-24,co,201740,201416,181,144,22846,11,,,,,,,0.630307,0.630307,08,2013/2014
2017-10-24,ct,201740,201416,181,152,5598,25,,,,,,,2.71526,2.71526,09,2013/2014
2017-10-24,dc,201740,201416,181,98,1480,2,,,,,,,6.62162,6.62162,11,2013/2014
2017-10-24,de,201740,201416,181,6,2182,10,,,,,,,0.274977,0.274977,10,2013/2014
2017-10-24,ga,201740,201416,181,106,29339,33,,,,,,,0.361294,0.361294,13,2013/2014
2017-10-24,hi,201740,201416,181,35,1077,14,,,,,,,3.24977,3.24977,15,2013/2014
2017-10-24,ia,201740,201416,181,62,31669,15,,,,,,,0.195775,0.195775,19,2013/2014
2017-10-24,id,201740,201416,181,42,2190,8,,,,,,,1.91781,1.91781,16,2013/2014
2017-10-24,il,201740,201416,181,1006,56237,99,,,,,,,1.78886,1.78886,17,2013/2014
2017-10-24,in,201740,201416,181,50,8844,36,,,,,,,0.565355,0.565355,18,2013/2014
2017-10-24,ks,201740,201416,181,33,5552,27,,,,,,,0.59438,0.59438,20,2013/2014
2017-10-24,ky,201740,201416,181,29,20638,15,,,,,,,0.140517,0.140517,21,2013/2014
2017-10-24,ma,201740,201416,181,415,26946,44,,,,,,,1.54012,1.54012,25,2013/2014
2017-10-24,md,201740,201416,181,91,8897,19,,,,,,,1.02282,1.02282,24,2013/2014
2017-10-24,me,201740,201416,181,53,5585,31,,,,,,,0.94897,0.94897,23,2013/2014
2017-10-24,mi,201740,201416,181,145,12543,38,,,,,,,1.15602,1.15602,26,2013/2014
2017-10-24,mn,201740,201416,181,58,4616,17,,,,,,,1.2565,1.2565,27,2013/2014
